alpha,arrivals_early,arrivals_late,arrivals_on_time,beta,capacity,config,distance_total,exec_s,gamma,history_last,lambda_weight,length_speed_kph,max_operation_time,min_travel_minutes,mu_weight,n_ants,n_iters,objective_cost,pct_on_time,penalty_alpha,penalty_beta,penalty_capacity,penalty_gamma,penalty_time,penalty_total,penalty_window,q,rho,run,scenario,status,targets,time_factor,total_time,unload_time,weight
0.8,1,0,9,2.0,20.0,street_time_alpha0.8,469.45630637106603,0.21151776900023833,1.0,556.4465252864693,1.0,18.0,600.0,1.5,1.0,30,80,556.4465252864693,90.0,1.0,1.0,0.0,1.0,0.0,86.99021891540332,86.99021891540332,100.0,0.5,3,E1_small,ok,10,5.0,227.50197226952753,10,street_time
1.2,1,0,9,2.0,20.0,street_time_alpha1.2,574.7892399067857,0.20804819200020574,1.0,661.7794588221891,1.0,18.0,600.0,1.5,1.0,30,80,661.7794588221891,90.0,1.0,1.0,0.0,1.0,0.0,86.99021891540332,86.99021891540332,100.0,0.5,3,E1_small,ok,10,5.0,236.27971673083732,10,street_time
1.0,3,0,7,1.5,20.0,street_time_beta1.5,490.8834969794592,0.2107300910001868,1.0,595.8561179363794,1.0,18.0,600.0,1.5,1.0,30,80,595.8561179363794,70.0,1.0,1.0,0.0,1.0,0.0,104.97262095692025,104.97262095692025,100.0,0.5,3,E1_small,ok,10,5.0,247.26997352841067,10,street_time
1.0,1,0,9,2.5,20.0,street_time_beta2.5,456.8527317906188,0.21888608700010082,1.0,630.7651636295063,1.0,18.0,600.0,1.5,1.0,30,80,630.7651636295063,90.0,1.0,1.0,0.0,1.0,0.0,173.91243183888753,173.91243183888753,100.0,0.5,3,E1_small,ok,10,5.0,313.3738873113076,10,street_time
1.0,2,0,8,2.0,20.0,street_time_gamma0.7,468.47007061544696,0.21129624399964086,0.7,574.5811494301715,1.0,18.0,600.0,1.5,1.0,30,80,574.5811494301715,80.0,1.0,1.0,0.0,1.0,0.0,106.11107881472452,106.11107881472452,100.0,0.5,3,E1_small,ok,10,5.0,246.54064585588037,10,street_time
1.0,2,0,8,2.0,20.0,street_time_gamma1.3,523.7611757923186,0.21504490400002396,1.3,599.3594803607735,1.0,18.0,600.0,1.5,1.0,30,80,599.3594803607735,80.0,1.0,1.0,0.0,1.0,0.0,75.59830456845498,75.59830456845498,100.0,0.5,3,E1_small,ok,10,5.0,220.63546370768347,10,street_time
1.0,2,0,8,2.0,20.0,street_time_rho0.3,495.9730287664717,0.22252402000049187,1.0,638.1235146247062,1.0,18.0,600.0,1.5,1.0,30,80,638.1235146247062,80.0,1.0,1.0,0.0,1.0,0.0,142.1504858582345,142.1504858582345,100.0,0.3,3,E1_small,ok,10,5.0,284.87196607864246,10,street_time
1.0,3,0,7,2.0,20.0,street_time_rho0.7,490.8834969794592,0.21335759900011908,1.0,595.8561179363794,1.0,18.0,600.0,1.5,1.0,30,80,595.8561179363794,70.0,1.0,1.0,0.0,1.0,0.0,104.97262095692025,104.97262095692025,100.0,0.7,3,E1_small,ok,10,5.0,247.26997352841056,10,street_time
1.0,2,1,7,2.0,20.0,random_length_base,10320.006479867474,0.006467348999649403,1.0,10521.042114920483,1.0,18.0,600.0,1.5,1.0,30,80,10521.042114920483,70.0,1.0,1.0,0.0,1.0,0.0,201.0356350530086,201.0356350530086,100.0,0.5,3,E1_small,ok,10,5.0,406.4090902634589,10,length
1.0,2,1,7,2.0,20.0,random_street_time_base,962.5779135565637,0.005974505000267527,1.0,1127.975524753493,1.0,18.0,600.0,1.5,1.0,30,80,1127.975524753493,70.0,1.0,1.0,0.0,1.0,0.0,165.39761119692923,165.39761119692923,100.0,0.5,3,E1_small,ok,10,5.0,332.14801750073786,10,street_time
1.0,1,0,9,2.0,20.0,greedy_length_base,5921.843811523459,0.006556195000484877,1.0,6090.758173212178,1.0,18.0,600.0,1.5,1.0,30,80,6090.758173212178,90.0,1.0,1.0,0.0,1.0,0.0,168.91436168871905,168.91436168871905,100.0,0.5,3,E1_small,ok,10,5.0,368.74640684700535,10,length
1.0,1,0,9,2.0,20.0,greedy_street_time_base,462.9248551969037,0.006152809000013804,1.0,636.8372870357912,1.0,18.0,600.0,1.5,1.0,30,80,636.8372870357912,90.0,1.0,1.0,0.0,1.0,0.0,173.91243183888753,173.91243183888753,100.0,0.5,3,E1_small,ok,10,5.0,313.87989759516483,10,street_time
1.0,2,0,8,2.0,20.0,length_base,5444.587347654807,0.23512119600036385,1.0,5527.091534653024,1.0,18.0,600.0,1.5,1.0,30,80,5527.091534653024,80.0,1.0,1.0,0.0,1.0,0.0,82.50418699821665,82.50418699821665,100.0,0.5,4,E1_small,ok,10,5.0,274.381957758692,10,length
1.0,1,0,9,2.0,20.0,length_ants20,5689.470465204837,0.16371122100008506,1.0,5783.384826893556,1.0,18.0,600.0,1.5,1.0,20,80,5783.384826893556,90.0,1.0,1.0,0.0,1.0,0.0,93.91436168871905,93.91436168871905,100.0,0.5,4,E1_small,ok,10,5.0,289.8735177416951,10,length
1.0,2,0,8,2.0,20.0,length_ants40,5196.557521533378,0.3184635489997163,1.0,5279.061708531595,1.0,18.0,600.0,1.5,1.0,40,80,5279.061708531595,80.0,1.0,1.0,0.0,1.0,0.0,82.50418699821665,82.50418699821665,100.0,0.5,4,E1_small,ok,10,5.0,270.24812732333476,10,length
1.0,2,0,8,2.0,20.0,length_iters50,5196.557521533378,0.15295224300007249,1.0,5279.061708531595,1.0,18.0,600.0,1.5,1.0,30,50,5279.061708531595,80.0,1.0,1.0,0.0,1.0,0.0,82.50418699821665,82.50418699821665,100.0,0.5,4,E1_small,ok,10,5.0,270.24812732333476,10,length
1.0,2,0,8,2.0,20.0,length_iters120,5444.587347654807,0.3767017019999912,1.0,5527.091534653024,1.0,18.0,600.0,1.5,1.0,30,120,5527.091534653024,80.0,1.0,1.0,0.0,1.0,0.0,82.50418699821665,82.50418699821665,100.0,0.5,4,E1_small,ok,10,5.0,274.381957758692,10,length
0.8,1,0,9,2.0,20.0,length_alpha0.8,5924.858713647,0.2349420900000041,1.0,5978.742826715204,1.0,18.0,600.0,1.5,1.0,30,80,5978.742826715204,90.0,1.0,1.0,0.0,1.0,0.0,53.88411306820382,53.88411306820382,100.0,0.5,4,E1_small,ok,10,5.0,253.7664065952157,10,length
1.2,2,0,8,2.0,20.0,length_alpha1.2,5685.5581035559835,0.2368448380002519,1.0,5749.912280853823,1.0,18.0,600.0,1.5,1.0,30,80,5749.912280853823,80.0,1.0,1.0,0.0,1.0,0.0,64.35417729783984,64.35417729783984,100.0,0.5,4,E1_small,ok,10,5.0,260.24812732333476,10,length
1.0,1,0,9,1.5,20.0,length_beta1.5,5682.447172591063,0.2371299429996725,1.0,5736.3312856592665,1.0,18.0,600.0,1.5,1.0,30,80,5736.3312856592665,90.0,1.0,1.0,0.0,1.0,0.0,53.88411306820382,53.88411306820382,100.0,0.5,4,E1_small,ok,10,5.0,249.72621424428337,10,length
1.0,2,0,8,2.5,20.0,length_beta2.5,5434.806720216386,0.2404966770000101,1.0,5494.944644118382,1.0,18.0,600.0,1.5,1.0,30,80,5494.944644118382,80.0,1.0,1.0,0.0,1.0,0.0,60.1379239019962,60.1379239019962,100.0,0.5,4,E1_small,ok,10,5.0,251.85268420516456,10,length
1.0,2,0,8,2.0,20.0,length_gamma0.7,5434.806720216386,0.23268763099986245,0.7,5494.944644118382,1.0,18.0,600.0,1.5,1.0,30,80,5494.944644118382,80.0,1.0,1.0,0.0,1.0,0.0,60.1379239019962,60.1379239019962,100.0,0.5,4,E1_small,ok,10,5.0,251.85268420516456,10,length
1.0,1,0,9,2.0,20.0,length_gamma1.3,5924.858713647,0.2344476529997337,1.3,5978.742826715204,1.0,18.0,600.0,1.5,1.0,30,80,5978.742826715204,90.0,1.0,1.0,0.0,1.0,0.0,53.88411306820382,53.88411306820382,100.0,0.5,4,E1_small,ok,10,5.0,253.7664065952157,10,length
1.0,1,0,9,2.0,20.0,length_rho0.3,5685.947477302734,0.23348340400025336,1.0,5739.831590370938,1.0,18.0,600.0,1.5,1.0,30,80,5739.831590370938,90.0,1.0,1.0,0.0,1.0,0.0,53.88411306820382,53.88411306820382,100.0,0.3,4,E1_small,ok,10,5.0,249.78455265614457,10,length
1.0,2,0,8,2.0,20.0,length_rho0.7,5196.557521533378,0.23779424799977278,1.0,5279.061708531595,1.0,18.0,600.0,1.5,1.0,30,80,5279.061708531595,80.0,1.0,1.0,0.0,1.0,0.0,82.50418699821665,82.50418699821665,100.0,0.7,4,E1_small,ok,10,5.0,270.24812732333476,10,length
1.0,2,0,8,2.0,20.0,street_time_base,462.9865872889468,0.21647141899939015,1.0,542.5962519057939,1.0,18.0,600.0,1.5,1.0,30,80,542.5962519057939,80.0,1.0,1.0,0.0,1.0,0.0,79.60966461684711,79.60966461684711,100.0,0.5,4,E1_small,ok,10,5.0,219.58227471412806,10,street_time
1.0,2,0,8,2.0,20.0,street_time_ants20,488.94682308013773,0.1450730360002126,1.0,549.9558118678387,1.0,18.0,600.0,1.5,1.0,20,80,549.9558118678387,80.0,1.0,1.0,0.0,1.0,0.0,61.008988787701014,61.008988787701014,100.0,0.5,4,E1_small,ok,10,5.0,203.1449518675812,10,street_time
1.0,1,0,9,2.0,20.0,street_time_ants40,484.3351552663802,0.2914984580002056,1.0,590.0370460435583,1.0,18.0,600.0,1.5,1.0,40,80,590.0370460435583,90.0,1.0,1.0,0.0,1.0,0.0,105.70189077717816,105.70189077717816,100.0,0.5,4,E1_small,ok,10,5.0,247.45354820591172,10,street_time
1.0,2,0,8,2.0,20.0,street_time_iters50,462.9865872889468,0.13549689600040438,1.0,542.5962519057939,1.0,18.0,600.0,1.5,1.0,30,50,542.5962519057939,80.0,1.0,1.0,0.0,1.0,0.0,79.60966461684711,79.60966461684711,100.0,0.5,4,E1_small,ok,10,5.0,219.58227471412806,10,street_time
1.0,1,0,9,2.0,20.0,street_time_iters120,482.249802380778,0.3259933010003806,1.0,581.1622342196656,1.0,18.0,600.0,1.5,1.0,30,120,581.1622342196656,90.0,1.0,1.0,0.0,1.0,0.0,98.91243183888753,98.91243183888753,100.0,0.5,4,E1_small,ok,10,5.0,240.49030986048763,10,street_time
0.8,2,0,8,2.0,20.0,street_time_alpha0.8,462.9865872889468,0.21402793699962785,1.0,542.5962519057939,1.0,18.0,600.0,1.5,1.0,30,80,542.5962519057939,80.0,1.0,1.0,0.0,1.0,0.0,79.60966461684711,79.60966461684711,100.0,0.5,4,E1_small,ok,10,5.0,219.58227471412806,10,street_time
1.2,2,0,8,2.0,20.0,street_time_alpha1.2,457.04343438830404,0.21164562900048622,1.0,562.3028057740975,1.0,18.0,600.0,1.5,1.0,30,80,562.3028057740975,80.0,1.0,1.0,0.0,1.0,0.0,105.25937138579343,105.25937138579343,100.0,0.5,4,E1_small,ok,10,5.0,244.73671874135403,10,street_time
1.0,2,0,8,1.5,20.0,street_time_beta1.5,463.5497524899786,0.2070300720006344,1.0,526.6751638268595,1.0,18.0,600.0,1.5,1.0,30,80,526.6751638268595,80.0,1.0,1.0,0.0,1.0,0.0,63.125411336880916,63.125411336880916,100.0,0.5,4,E1_small,ok,10,5.0,203.1449518675812,10,street_time
1.0,2,0,8,2.5,20.0,street_time_beta2.5,488.94682308013773,0.20944716499980132,1.0,549.9558118678389,1.0,18.0,600.0,1.5,1.0,30,80,549.9558118678389,80.0,1.0,1.0,0.0,1.0,0.0,61.00898878770113,61.00898878770113,100.0,0.5,4,E1_small,ok,10,5.0,203.1449518675812,10,street_time
1.0,1,0,9,2.0,20.0,street_time_gamma0.7,456.8527317906188,0.2204953350001233,0.7,555.7651636295063,1.0,18.0,600.0,1.5,1.0,30,80,555.7651636295063,90.0,1.0,1.0,0.0,1.0,0.0,98.91243183888753,98.91243183888753,100.0,0.5,4,E1_small,ok,10,5.0,238.37388731130773,10,street_time
1.0,1,0,9,2.0,20.0,street_time_gamma1.3,508.79928099196616,0.21694968600058928,1.3,568.9808233274682,1.0,18.0,600.0,1.5,1.0,30,80,568.9808233274682,90.0,1.0,1.0,0.0,1.0,0.0,60.18154233550206,60.18154233550206,100.0,0.5,4,E1_small,ok,10,5.0,203.97187690803446,10,street_time
1.0,1,0,9,2.0,20.0,street_time_rho0.3,462.9248551969037,0.2167605709992131,1.0,561.8372870357912,1.0,18.0,600.0,1.5,1.0,30,80,561.8372870357912,90.0,1.0,1.0,0.0,1.0,0.0,98.91243183888753,98.91243183888753,100.0,0.3,4,E1_small,ok,10,5.0,238.87989759516472,10,street_time
1.0,1,0,9,2.0,20.0,street_time_rho0.7,436.2532786228539,0.23981289400035166,1.0,535.1657104617414,1.0,18.0,600.0,1.5,1.0,30,80,535.1657104617414,90.0,1.0,1.0,0.0,1.0,0.0,98.91243183888753,98.91243183888753,100.0,0.7,4,E1_small,ok,10,5.0,236.6572662139938,10,street_time
1.0,1,1,8,2.0,20.0,random_length_base,10321.884924410759,0.006551706999744056,1.0,10504.677084872672,1.0,18.0,600.0,1.5,1.0,30,80,10504.677084872672,80.0,1.0,1.0,0.0,1.0,0.0,182.79216046191266,182.79216046191266,100.0,0.5,4,E1_small,ok,10,5.0,420.79770270650874,10,length
1.0,2,0,8,2.0,20.0,random_street_time_base,942.8572845162035,0.0062149460000000545,1.0,1069.4834608201845,1.0,18.0,600.0,1.5,1.0,30,80,1069.4834608201845,80.0,1.0,1.0,0.0,1.0,0.0,126.62617630398091,126.62617630398091,100.0,0.5,4,E1_small,ok,10,5.0,305.1976166803314,10,street_time
1.0,1,0,9,2.0,20.0,greedy_length_base,5921.843811523459,0.006320012999822211,1.0,6015.758173212178,1.0,18.0,600.0,1.5,1.0,30,80,6015.758173212178,90.0,1.0,1.0,0.0,1.0,0.0,93.91436168871905,93.91436168871905,100.0,0.5,4,E1_small,ok,10,5.0,293.74640684700535,10,length
1.0,1,0,9,2.0,20.0,greedy_street_time_base,462.9248551969037,0.006126651000158745,1.0,561.8372870357912,1.0,18.0,600.0,1.5,1.0,30,80,561.8372870357912,90.0,1.0,1.0,0.0,1.0,0.0,98.91243183888753,98.91243183888753,100.0,0.5,4,E1_small,ok,10,5.0,238.87989759516483,10,street_time
1.0,2,1,7,2.0,20.0,length_base,5437.980272141935,0.2334986529995149,1.0,5556.136462585189,1.0,18.0,600.0,1.5,1.0,30,80,5556.136462585189,70.0,1.0,1.0,0.0,1.0,0.0,118.15619044325456,118.15619044325456,100.0,0.5,5,E1_small,ok,10,5.0,306.17239352275317,10,length
1.0,1,0,9,2.0,20.0,length_ants20,5923.547655110008,0.15227429100013978,1.0,6004.420810295652,1.0,18.0,600.0,1.5,1.0,20,80,6004.420810295652,90.0,1.0,1.0,0.0,1.0,0.0,80.87315518564378,80.87315518564378,100.0,0.5,5,E1_small,ok,10,5.0,280.7335977370392,10,length
1.0,4,0,6,2.0,20.0,length_ants40,5685.947477302734,0.2892357139999149,1.0,5744.108224902865,1.0,18.0,600.0,1.5,1.0,40,80,5744.108224902865,60.0,1.0,1.0,0.0,1.0,0.0,58.160747600130776,58.160747600130776,100.0,0.5,5,E1_small,ok,10,5.0,254.0611871880717,10,length
1.0,4,0,6,2.0,20.0,length_iters50,5434.806720216386,0.14374368199969467,1.0,5507.153147101289,1.0,18.0,600.0,1.5,1.0,30,50,5507.153147101289,60.0,1.0,1.0,0.0,1.0,0.0,72.34642688490328,72.34642688490328,100.0,0.5,5,E1_small,ok,10,5.0,264.0611871880718,10,length
1.0,1,0,9,2.0,20.0,length_iters120,5433.102876629837,0.3555525680003484,1.0,5564.017238318556,1.0,18.0,600.0,1.5,1.0,30,120,5564.017238318556,90.0,1.0,1.0,0.0,1.0,0.0,130.91436168871905,130.91436168871905,100.0,0.5,5,E1_small,ok,10,5.0,322.60072459877824,10,length
0.8,4,0,6,2.0,20.0,length_alpha0.8,5196.557521533378,0.22531868199985183,1.0,5261.061708531595,1.0,18.0,600.0,1.5,1.0,30,80,5261.061708531595,60.0,1.0,1.0,0.0,1.0,0.0,64.50418699821648,64.50418699821648,100.0,0.5,5,E1_small,ok,10,5.0,252.24812732333476,10,length
1.2,3,0,7,2.0,20.0,length_alpha1.2,5434.806720216386,0.22588492399972893,1.0,5507.1531471012895,1.0,18.0,600.0,1.5,1.0,30,80,5507.1531471012895,70.0,1.0,1.0,0.0,1.0,0.0,72.3464268849034,72.3464268849034,100.0,0.5,5,E1_small,ok,10,5.0,264.0611871880718,10,length
1.0,4,0,6,1.5,20.0,length_beta1.5,5685.947477302734,0.21432313100012834,1.0,5744.108224902865,1.0,18.0,600.0,1.5,1.0,30,80,5744.108224902865,60.0,1.0,1.0,0.0,1.0,0.0,58.160747600130776,58.160747600130776,100.0,0.5,5,E1_small,ok,10,5.0,254.0611871880717,10,length
1.0,3,0,7,2.5,20.0,length_beta2.5,5685.5581035559835,0.21726571899944247,1.0,5737.77861204406,1.0,18.0,600.0,1.5,1.0,30,80,5737.77861204406,70.0,1.0,1.0,0.0,1.0,0.0,52.22050848807578,52.22050848807578,100.0,0.5,5,E1_small,ok,10,5.0,248.11445851357087,10,length
1.0,3,0,7,2.0,20.0,length_gamma0.7,5444.587347654807,0.21996259699972143,0.7,5509.091534653024,1.0,18.0,600.0,1.5,1.0,30,80,5509.091534653024,70.0,1.0,1.0,0.0,1.0,0.0,64.5041869982166,64.5041869982166,100.0,0.5,5,E1_small,ok,10,5.0,256.381957758692,10,length
1.0,4,0,6,2.0,20.0,length_gamma1.3,5927.0917283309045,0.2221122179998929,1.3,5991.5959153291205,1.0,18.0,600.0,1.5,1.0,30,80,5991.5959153291205,60.0,1.0,1.0,0.0,1.0,0.0,64.50418699821648,64.50418699821648,100.0,0.5,5,E1_small,ok,10,5.0,264.423697436627,10,length
1.0,3,0,7,2.0,20.0,length_rho0.3,5196.557521533378,0.2297911199993905,1.0,5261.061708531595,1.0,18.0,600.0,1.5,1.0,30,80,5261.061708531595,70.0,1.0,1.0,0.0,1.0,0.0,64.5041869982166,64.5041869982166,100.0,0.3,5,E1_small,ok,10,5.0,252.24812732333476,10,length
1.0,4,0,6,2.0,20.0,length_rho0.7,5434.806720216386,0.2217415830000391,1.0,5507.153147101289,1.0,18.0,600.0,1.5,1.0,30,80,5507.153147101289,60.0,1.0,1.0,0.0,1.0,0.0,72.34642688490328,72.34642688490328,100.0,0.7,5,E1_small,ok,10,5.0,264.0611871880718,10,length
1.0,2,0,8,2.0,20.0,street_time_base,456.1557047182765,0.2173986079997121,1.0,585.3951673961972,1.0,18.0,600.0,1.5,1.0,30,80,585.3951673961972,80.0,1.0,1.0,0.0,1.0,0.0,129.2394626779207,129.2394626779207,100.0,0.5,5,E1_small,ok,10,5.0,269.1737467813375,10,street_time
1.0,2,0,8,2.0,20.0,street_time_ants20,457.4464597109374,0.1542547650005872,1.0,586.6859223888581,1.0,18.0,600.0,1.5,1.0,20,80,586.6859223888581,80.0,1.0,1.0,0.0,1.0,0.0,129.2394626779207,129.2394626779207,100.0,0.5,5,E1_small,ok,10,5.0,268.7503954770341,10,street_time
1.0,3,0,7,2.0,20.0,street_time_ants40,453.60919437116013,0.27750056500008213,1.0,553.5612407680917,1.0,18.0,600.0,1.5,1.0,40,80,553.5612407680917,70.0,1.0,1.0,0.0,1.0,0.0,99.95204639693151,99.95204639693151,100.0,0.5,5,E1_small,ok,10,5.0,239.14320708439686,10,street_time
1.0,1,0,9,2.0,20.0,street_time_iters50,457.4158969916505,0.14128122499914753,1.0,593.3283288305381,1.0,18.0,600.0,1.5,1.0,30,50,593.3283288305381,90.0,1.0,1.0,0.0,1.0,0.0,135.91243183888753,135.91243183888753,100.0,0.5,5,E1_small,ok,10,5.0,275.42081774472706,10,street_time
1.0,4,0,6,2.0,20.0,street_time_iters120,462.9865872889468,0.3212276730000667,1.0,562.9386336858782,1.0,18.0,600.0,1.5,1.0,30,120,562.9386336858782,60.0,1.0,1.0,0.0,1.0,0.0,99.95204639693145,99.95204639693145,100.0,0.5,5,E1_small,ok,10,5.0,239.9246564942124,10,street_time
0.8,4,0,6,2.0,20.0,street_time_alpha0.8,462.9865872889468,0.22240436600077373,1.0,562.9386336858782,1.0,18.0,600.0,1.5,1.0,30,80,562.9386336858782,60.0,1.0,1.0,0.0,1.0,0.0,99.95204639693145,99.95204639693145,100.0,0.5,5,E1_small,ok,10,5.0,239.9246564942124,10,street_time
1.2,4,0,6,2.0,20.0,street_time_alpha1.2,473.9740239667208,0.2538676639996993,1.0,595.8710386792827,1.0,18.0,600.0,1.5,1.0,30,80,595.8710386792827,60.0,1.0,1.0,0.0,1.0,0.0,121.897014712562,121.897014712562,100.0,0.5,5,E1_small,ok,10,5.0,263.3161587533492,10,street_time
1.0,2,0,8,1.5,20.0,street_time_beta1.5,474.76868651015184,0.2268060409996906,1.0,600.6830266029872,1.0,18.0,600.0,1.5,1.0,30,80,600.6830266029872,80.0,1.0,1.0,0.0,1.0,0.0,125.9143400928354,125.9143400928354,100.0,0.5,5,E1_small,ok,10,5.0,267.39970601224184,10,street_time
1.0,1,0,9,2.5,20.0,street_time_beta2.5,488.38365787910607,0.22641796300013084,1.0,575.3738767945094,1.0,18.0,600.0,1.5,1.0,30,80,575.3738767945094,90.0,1.0,1.0,0.0,1.0,0.0,86.99021891540332,86.99021891540332,100.0,0.5,5,E1_small,ok,10,5.0,229.0792515618641,10,street_time
1.0,4,0,6,2.0,20.0,street_time_gamma0.7,467.4752646419754,0.22634864400060906,0.7,589.3722793545373,1.0,18.0,600.0,1.5,1.0,30,80,589.3722793545373,60.0,1.0,1.0,0.0,1.0,0.0,121.897014712562,121.897014712562,100.0,0.5,5,E1_small,ok,10,5.0,262.7745954762871,10,street_time
1.0,6,0,4,2.0,20.0,street_time_gamma1.3,498.412462810144,0.20764303200030554,1.3,577.9870044504944,1.0,18.0,600.0,1.5,1.0,30,80,577.9870044504944,40.0,1.0,1.0,0.0,1.0,0.0,79.57454164035039,79.57454164035039,100.0,0.5,5,E1_small,ok,10,5.0,222.4993080310644,10,street_time
1.0,6,0,4,2.0,20.0,street_time_rho0.3,498.412462810144,0.20432099099980405,1.0,577.9870044504944,1.0,18.0,600.0,1.5,1.0,30,80,577.9870044504944,40.0,1.0,1.0,0.0,1.0,0.0,79.57454164035039,79.57454164035039,100.0,0.3,5,E1_small,ok,10,5.0,222.4993080310644,10,street_time
1.0,1,0,9,2.0,20.0,street_time_rho0.7,498.41246281014406,0.21560127700013254,1.0,585.4026817255474,1.0,18.0,600.0,1.5,1.0,30,80,585.4026817255474,90.0,1.0,1.0,0.0,1.0,0.0,86.99021891540332,86.99021891540332,100.0,0.7,5,E1_small,ok,10,5.0,229.91498530611727,10,street_time
1.0,2,1,7,2.0,20.0,random_length_base,11042.714407262083,0.006525067000438867,1.0,11235.156939618111,1.0,18.0,600.0,1.5,1.0,30,80,11235.156939618111,70.0,1.0,1.0,0.0,1.0,0.0,192.4425323560272,192.4425323560272,100.0,0.5,5,E1_small,ok,10,5.0,376.34336841801235,10,length
1.0,2,0,8,2.0,20.0,random_street_time_base,955.8825946696982,0.006063992999770562,1.0,1053.9052843344914,1.0,18.0,600.0,1.5,1.0,30,80,1053.9052843344914,80.0,1.0,1.0,0.0,1.0,0.0,98.02268966479329,98.02268966479329,100.0,0.5,5,E1_small,ok,10,5.0,277.6795725539349,10,street_time
1.0,1,0,9,2.0,20.0,greedy_length_base,5921.843811523459,0.006239651999749185,1.0,6052.758173212178,1.0,18.0,600.0,1.5,1.0,30,80,6052.758173212178,90.0,1.0,1.0,0.0,1.0,0.0,130.91436168871905,130.91436168871905,100.0,0.5,5,E1_small,ok,10,5.0,330.74640684700535,10,length
1.0,1,0,9,2.0,20.0,greedy_street_time_base,462.9248551969037,0.006094829999710782,1.0,598.8372870357912,1.0,18.0,600.0,1.5,1.0,30,80,598.8372870357912,90.0,1.0,1.0,0.0,1.0,0.0,135.91243183888753,135.91243183888753,100.0,0.5,5,E1_small,ok,10,5.0,275.87989759516483,10,street_time
1.0,2,0,8,2.0,20.0,length_base,5685.5581035559835,0.24059104500065587,1.0,5792.27861204406,1.0,18.0,600.0,1.5,1.0,30,80,5792.27861204406,80.0,1.0,1.0,0.0,1.0,0.0,106.72050848807584,106.72050848807584,100.0,0.5,6,E1_small,ok,10,5.0,302.61445851357087,10,length
1.0,2,0,8,2.0,20.0,length_ants20,5444.587347654807,0.16514367700074217,1.0,5551.307856142883,1.0,18.0,600.0,1.5,1.0,20,80,5551.307856142883,80.0,1.0,1.0,0.0,1.0,0.0,106.72050848807584,106.72050848807584,100.0,0.5,6,E1_small,ok,10,5.0,298.5982792485513,10,length
1.0,1,0,9,2.0,20.0,length_ants40,5665.387568946873,0.3220150300003297,1.0,5791.260724132517,1.0,18.0,600.0,1.5,1.0,40,80,5791.260724132517,90.0,1.0,1.0,0.0,1.0,0.0,125.87315518564378,125.87315518564378,100.0,0.5,6,E1_small,ok,10,5.0,321.43092963432025,10,length
1.0,1,0,9,2.0,20.0,length_iters50,5665.776942693624,0.15188849799960735,1.0,5791.650097879267,1.0,18.0,600.0,1.5,1.0,30,50,5791.650097879267,90.0,1.0,1.0,0.0,1.0,0.0,125.87315518564378,125.87315518564378,100.0,0.5,6,E1_small,ok,10,5.0,321.4374191967661,10,length
1.0,2,0,8,2.0,20.0,length_iters120,5682.447172591063,0.3945965820003039,1.0,5777.3023293787,1.0,18.0,600.0,1.5,1.0,30,120,5777.3023293787,80.0,1.0,1.0,0.0,1.0,0.0,94.85515678763778,94.85515678763778,100.0,0.5,6,E1_small,ok,10,5.0,290.69725796371733,10,length
0.8,2,0,8,2.0,20.0,length_alpha0.8,5434.806720216386,0.24256067799979064,1.0,5529.661877004023,1.0,18.0,600.0,1.5,1.0,30,80,5529.661877004023,80.0,1.0,1.0,0.0,1.0,0.0,94.85515678763778,94.85515678763778,100.0,0.5,6,E1_small,ok,10,5.0,286.56991709080614,10,length
1.2,2,0,8,2.0,20.0,length_alpha1.2,5445.504906008905,0.24808393599960255,1.0,5549.054157901513,1.0,18.0,600.0,1.5,1.0,30,80,5549.054157901513,80.0,1.0,1.0,0.0,1.0,0.0,103.54925189260769,103.54925189260769,100.0,0.5,6,E1_small,ok,10,5.0,295.4423152923181,10,length
1.0,1,0,9,1.5,20.0,length_beta1.5,5194.8536779468295,0.24171861900049407,1.0,5315.768039635548,1.0,18.0,600.0,1.5,1.0,30,80,5315.768039635548,90.0,1.0,1.0,0.0,1.0,0.0,120.91436168871905,120.91436168871905,100.0,0.5,6,E1_small,ok,10,5.0,308.629904620728,10,length
1.0,2,0,8,2.5,20.0,length_beta2.5,5434.806720216386,0.22827981499995076,1.0,5529.661877004023,1.0,18.0,600.0,1.5,1.0,30,80,5529.661877004023,80.0,1.0,1.0,0.0,1.0,0.0,94.85515678763778,94.85515678763778,100.0,0.5,6,E1_small,ok,10,5.0,286.56991709080614,10,length
1.0,2,0,8,2.0,20.0,length_gamma0.7,5444.587347654807,0.23866940999960207,0.7,5539.442504442444,1.0,18.0,600.0,1.5,1.0,30,80,5539.442504442444,80.0,1.0,1.0,0.0,1.0,0.0,94.85515678763778,94.85515678763778,100.0,0.5,6,E1_small,ok,10,5.0,286.73292754811314,10,length
1.0,2,0,8,2.0,20.0,length_gamma1.3,5434.806720216386,0.2435045780002838,1.3,5529.661877004023,1.0,18.0,600.0,1.5,1.0,30,80,5529.661877004023,80.0,1.0,1.0,0.0,1.0,0.0,94.85515678763778,94.85515678763778,100.0,0.5,6,E1_small,ok,10,5.0,286.56991709080614,10,length
